local_id	std_id	new_or_modified	MRB_ID	hydseq	sqkm	demtarea	meanq	delivery_target	pname	headflag	termflag	rchtype	meanv	rchtot	length_m	EDANAME	RR	HUC6	station_id	station_name	basin_delineation	edacode	ex_calib	staid	HUC8	del_frac	mean_del_frac	se_del_frac	ci_lo_del_frac	ci_hi_del_frac
17869	17869	F	17869	6628	76.81	76.809998	53.13	0	COOK CR	1	0	0	0.74	0.6293	12264.42297	Mississippi River	06020002077	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17879	17879	F	17879	6629	2.53	79.339996	53.13	0	COOK CR	0	0	1	0.74	0.06918	1348.31016	Mississippi River	06020002077	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17870	17870	F	17870	6630	104.01	104.01	84.17	0	HANGING DOG CR	1	0	0	0.91	0.81119	19441.24329	Mississippi River	06020002075	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17880	17880	F	17880	6631	2.56	106.57	84.17	0	HANGING DOG CR	0	0	1	0.91	0.04344	1041.1097	Mississippi River	06020002075	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17883	17883	F	17883	6632	73.91	73.910004	59.47	0	YOUNGCANE CR	1	0	0	0.78	0.63994	13146.06698	Mississippi River	06020002041	60200				G190x			06020002	0.3886953533	0.3861962967	0.0897073801	0.266385821	0.5414466972
17887	17887	F	17887	6633	9.53	83.440002	59.47	0	YOUNGCANE CR	0	0	1	0.78	0.20991	4312.12757	Mississippi River	06020002041	60200				G190x			06020002	0.3886953533	0.3861962967	0.0897073801	0.266385821	0.5414466972
17885	17885	F	17885	6634	57.63	57.630001	58.12	0	COOSE CR	1	0	0	0.77	0.68281	13846.89095	Mississippi River	06020002044	60200				G190x			06020002	0.3886953533	0.3861962967	0.0897073801	0.266385821	0.5414466972
17889	17889	F	17889	6635	0.09	57.720001	58.12	0	COOSE CR	0	0	1	0.77	0.01659	336.37558	Mississippi River	06020002044	60200				G190x			06020002	0.3886953533	0.3861962967	0.0897073801	0.266385821	0.5414466972
17890	17890	F	17890	6636	42.94	351.56	318.01	0	NOTTELY R	0	0	1	1.26	0.27438	9105.06762	Mississippi River	06020002042	60200				G190x			06020002	0.3886953533	0.3861962967	0.0897073801	0.266385821	0.5414466972
17886	17886	F	17886	6637	119.85	554.84998	435.61	0	NOTTELY R	0	0	2	1.45	0.18338	7002.79384	Mississippi River	06020002035	60200				G190x			06020002	0.5662966058	0.5706687696	0.0828898193	0.4421109398	0.7187794301
17871	17871	F	17871	6638	187.56	742.40997	553.67	0	NOTTELY R	0	0	0	1.6	0.65627	27654.35524	Mississippi River	06020002034	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17881	17881	F	17881	6639	2.66	745.06995	553.67	0	NOTTELY R	0	0	1	1.6	0.03586	1511.24162	Mississippi River	06020002034	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17893	17893	F	17893	6640	109.37	109.37	104.51	0	SHOOTING CR	1	0	0	0.99	0.63902	16661.37368	Mississippi River	06020002067	60200				G190x			06020002	0.3111626527	0.3057163171	0.0862315183	0.1968925237	0.453225464
17896	17896	F	17896	6641	22.22	131.59	104.51	0	SHOOTING CR	0	0	1	0.99	0.21158	5516.45908	Mississippi River	06020002067	60200				G190x			06020002	0.3111626527	0.3057163171	0.0862315183	0.1968925237	0.453225464
17895	17895	F	17895	6642	3.56	492.31	440.35	0	HIWASSEE R	0	0	2	1.45	0.04214	1609.21417	Mississippi River	06020002058	60200				G190x			06020002	0.551739451	0.5564424483	0.0826100571	0.4369063183	0.7066753862
17266	17266	F	17266	6643	44.72	537.03003	469.34	0	HIWASSEE R	0	0	0	1.49	0.1737	6816.41476	Mississippi River	06020002057	60200				G190x			06020002	0.5652923925	0.5696821234	0.0830522115	0.4415001398	0.7177356016
17265	17265	F	17265	6644	15.87	665.06	577.65	0	HIWASSEE R	0	0	0	1.63	0.14068	6039.04703	Mississippi River	06020002056	60200				G190x			06020002	0.5765125722	0.5806054155	0.0836001335	0.4528706384	0.7296408161
17264	17264	F	17264	6645	47.47	772.31995	695.76	0	HIWASSEE R	0	0	0	1.76	0.29171	13521.64032	Mississippi River	06020002055	60200				G190x			06020002	0.6004931301	0.6038384431	0.0853572612	0.4788222171	0.7478674616
17262	17262	F	17262	6646	7.5	996.97998	836.05	0	HIWASSEE R	0	0	0	1.89	0.08496	4229.03878	Mississippi River	06020002053	60200				G190x			06020002	0.6076631776	0.6107553216	0.086043717	0.48735607	0.7571939014
662850	662850	F	662850	6647	41.73	1086.5499	922.02	0	HIWASSEE R	0	0	0	1.96	0.10801	5575.27089	Mississippi River	06020002052	60200	21NC02WQ.F2500000	HIWASSEE RIV BESIDE US 64 ABOVE MURPHY		G190x			06020002	0.6169022254	0.6196481686	0.0870403937	0.4958164592	0.7727335633
17261	17261	F	17261	6648	5.6	1092.1499	922.02	0	HIWASSEE R	0	0	0	1.96	0.03987	2058.32023	Mississippi River	06020002052	60200				G190x			06020002	0.6203480421	0.6229591283	0.0874447101	0.4968093724	0.7759137215
17260	17260	F	17260	6649	1.79	1398.98	1220.77	0	HIWASSEE R	0	0	0	1.76	0.02705	1253.68922	Mississippi River	06020002051	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17874	17874	F	17874	6650	5.7	1404.6799	1232.49	0	HIWASSEE R	0	0	1	1.77	0.05745	2678.17305	Mississippi River	06020002050	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17873	17873	F	17873	6651	2.38	1513.63	1327.02	0	HIWASSEE R	0	0	1	1.82	0.03889	1864.09952	Mississippi River	06020002049	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17882	17882	F	17882	6652	163.76	2422.46	1982.8	0	HIWASSEE R	0	0	1	2.12	0.37544	20962.17823	Mississippi River	06020002032	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17876	17876	F	17876	6653	20.4	2522.2	2078.7	0	HIWASSEE R	0	0	1	2.15	0.15718	8900.06114	Mississippi River	06020002031	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17877	17877	F	17877	6654	10.63	2582.8298	2189.78	0	HIWASSEE R	0	0	1	2.19	0.05892	3398.40865	Mississippi River	06020002028	60200				G190x			06020002	0.6206726279	0.6232830094	0.0872163232	0.497502412	0.7757309917
17872	17872	F	17872	6655	34.51	2639.9099	2260.15	0	HIWASSEE R	0	0	2	2.22	0.10329	6039.2522	Mississippi River	06020002020	60200				G190x			06020002	0.6353572684	0.6381885806	0.0863979193	0.5121728148	0.7854859887
17257	17257	F	17257	6656	1.07	2640.98	2265.67	0	HIWASSEE R	0	0	0	2.22	0.02279	1332.71111	Mississippi River	06020002019	60200				G190x			06020002	0.6356373414	0.638468738	0.0861860152	0.5127672711	0.7856199604
17256	17256	F	17256	6657	552.97	3244	2521.81	0	HIWASSEE R	0	0	0	2.3	0.72187	43726.7022	Mississippi River	06020002018	60200				G190x			06020002	0.6445727899	0.6472632775	0.0801186578	0.5278988758	0.7810012426
17255	17255	F	17255	6658	15.69	3531.8799	2793.41	0	HIWASSEE R	0	0	0	2.39	0.1131	7119.2115	Mississippi River	06020002017	60200				G190x			06020002	0.6459841009	0.6486268676	0.0792970638	0.5303292486	0.7813299618
17254	17254	F	17254	6659	5.62	5188.1499	4247.61	0	HIWASSEE R	0	0	0	2.2	0.05329	3087.52446	Mississippi River	06020002016	60200				G190x			06020002	0.6466501473	0.6492679805	0.0789236721	0.5314782567	0.7816771477
17253	17253	F	17253	6660	7.44	5539.5996	4460.96	0	HIWASSEE R	0	0	0	2.24	0.0439	2590.05395	Mississippi River	06020002015	60200				G190x			06020002	0.6471993484	0.6497954586	0.0786228682	0.5324266729	0.7819632733
17251	17251	F	17251	6661	28.45	5672.1001	4568.09	0	HIWASSEE R	0	0	0	2.26	0.16281	9690.73905	Mississippi River	06020002013	60200				G190x			06020002	0.6492402222	0.6517463938	0.077562752	0.5341954952	0.7830253295
17249	17249	F	17249	6662	13.09	5770.0698	4644.21	0	HIWASSEE R	0	0	0	2.28	0.09328	5601.36314	Mississippi River	06020002011	60200				G190x			06020002	0.6504124145	0.6528603651	0.0769962798	0.5371909765	0.7836344715
663910	663910	F	663910	6663	1.51	5953.2598	4792.06	0	HIWASSEE R	0	0	0	2.3	0.02086	1263.35177	Mississippi River	06020002010	60200				G190x			06020002	0.6506748387	0.6531090991	0.0768738204	0.5378717698	0.7837707574
17248	17248	F	17248	6664	26.47	5979.73	4792.06	0	HIWASSEE R	0	0	0	2.3	0.08682	5258.77705	Mississippi River	06020002010	60200				G190x			06020002	0.6517681947	0.6541428338	0.0763811123	0.5403509645	0.7831480709
663830	663830	F	663830	6665	1.62	6083.1396	4893.82	0	HIWASSEE R	0	0	0	2.32	0.01416	865.37717	Mississippi River	06020002008	60200	TDECWPC .HIWAS013.4MM	HIWASSEE RIVER		G190x			06020002	0.6519466909	0.6543112011	0.0763033868	0.5406617966	0.7832071373
17245	17245	F	17245	6666	10.11	6336.5894	5258.11	0	HIWASSEE R	0	0	0	2.38	0.06347	3978.29655	Mississippi River	06020002007	60200				G190x			06020002	0.6527473733	0.6550650823	0.0759642417	0.5420572514	0.7840697097
17244	17244	F	17244	6667	0.98	6482.3994	5410.02	0	HIWASSEE R	0	0	0	2.4	0.0188	1188.08152	Mississippi River	06020002006	60200				G190x			06020002	0.6529847265	0.6552881326	0.0758667205	0.5424712802	0.7843253885
17242	17242	F	17242	6668	6.04	6776.5493	5645.26	0	HIWASSEE R	0	0	0	2.44	0.04173	2681.40058	Mississippi River	06020002004	60200				G190x			06020002	0.6535118833	0.6557828213	0.0756551135	0.5433914224	0.7848932118
17241	17241	F	17241	6669	2.8	6796.939	5697.61	0	HIWASSEE R	0	0	0	2.45	0.02537	1636.69801	Mississippi River	06020002003	60200				G190x			06020002	0.6538325794	0.6560832919	0.0755297714	0.543951591	0.7852386242
17847	17847	F	17847	6670	156.04	6985.1392	5803.8	0	HIWASSEE R	0	0	0	2.46	0.19031	12329.69707	Mississippi River	06020002001	60200				G190x			06020002	0.6562432657	0.6583304794	0.074671439	0.5481720824	0.7851115665
17858	17858	F	17858	6671	0.6	6985.7393	5803.8	0	HIWASSEE R	0	0	1	2.46	0.01262	817.30787	Mississippi River	06020002001	60200				G190x			06020002	0.6562432657	0.6583304794	0.074671439	0.5481720824	0.7851115665
17898	17898	F	17898	6672	152.07	152.08	230.38	0	NANTAHALA R	1	0	0	1.36	0.50432	18063.4991	Mississippi River	06010202022	60102				G190x			06010202	0.3287660916	0.3238720057	0.0947970621	0.2054555714	0.4963615201
17901	17901	F	17901	6673	14.32	166.39999	230.38	0	NANTAHALA R	0	0	1	1.36	0.09322	3338.86932	Mississippi River	06010202022	60102				G190x			06010202	0.3287660916	0.3238720057	0.0947970621	0.2054555714	0.4963615201
17899	17899	F	17899	6674	15.54	15.54	52.72	0	JARRETT CR	1	0	0	0.74	0.4385	8545.86466	Mississippi River	06010202024	60102				G190x			06010202	0.3287660916	0.3238720057	0.0947970621	0.2054555714	0.4963615201
17902	17902	F	17902	6675	4.12	19.66	52.72	0	JARRETT CR	0	0	1	0.74	0.06965	1357.37827	Mississippi River	06010202024	60102				G190x			06010202	0.3287660916	0.3238720057	0.0947970621	0.2054555714	0.4963615201
17900	17900	F	17900	6676	48.89	234.95	334.84	0	NANTAHALA R	0	0	2	1.29	0.13771	4678.49889	Mississippi River	06010202017	60102				G190x			06010202	0.4038043865	0.4026081307	0.0924561563	0.2790917482	0.5644010886
17006	17006	F	17006	6677	27.22	262.17999	373.89	0	NANTAHALA R	0	0	0	1.35	0.18361	6528.19007	Mississippi River	06010202016	60102				G190x			06010202	0.4142966445	0.41274826	0.0939324261	0.2861132093	0.5807208428
17904	17904	F	17904	6678	106.2	434.02002	504.67	0	NANTAHALA R	0	0	0	1.54	0.49597	20115.75348	Mississippi River	06010202015	60102				G190x			06010202	0.4440214816	0.4412579777	0.098892889	0.3170750806	0.6294134249
17916	17916	F	17916	6679	17.6	451.62003	504.67	0	NANTAHALA R	0	0	1	1.54	0.09688	3929.10668	Mississippi River	06010202015	60102				G190x			06010202	0.4440214816	0.4412579777	0.098892889	0.3170750806	0.6294134249
17915	17915	F	17915	6680	4.03	1622.6302	1631.67	0	LITTLE TENNESSEE R	0	0	1	1.97	0.03311	1717.71671	Mississippi River	06010202013	60102				G190x			06010202	0.4440214816	0.4412579777	0.098892889	0.3170750806	0.6294134249
17903	17903	F	17903	6681	1.35	1623.9802	1631.67	0	LITTLE TENNESSEE R	0	0	0	1.97	0.01313	681.15425	Mississippi River	06010202013	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17914	17914	F	17914	6682	1.91	1625.8903	1631.67	0	LITTLE TENNESSEE R	0	0	1	1.97	0.03548	1840.81158	Mississippi River	06010202013	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17906	17906	F	17906	6683	81.27	81.269997	53.04	0	ALARKA CR	1	0	0	0.74	0.79331	15460.92509	Mississippi River	06010202045	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17918	17918	F	17918	6684	8.96	90.229996	53.04	0	ALARKA CR	0	0	1	0.74	0.15432	3007.63409	Mississippi River	06010202045	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17910	17910	F	17910	6685	18.92	1735.0403	1706.77	0	LITTLE TENNESSEE R	0	0	1	2	0.11001	5794.33576	Mississippi River	06010202012	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17908	17908	F	17908	6686	54.06	54.060001	47.07	0	NOLAND CR	1	0	0	0.7	0.97067	17894.88078	Mississippi River	06010203041	60102				G190x			06010203	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17920	17920	F	17920	6687	0.02	54.09	47.07	0	NOLAND CR	0	0	1	0.7	0.01	184.29329	Mississippi River	06010203041	60102				G190x			06010203	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17913	17913	F	17913	6688	9.4	1814.21	1650.11	0	TUCKASEGEE R	0	0	1	1.98	0.09124	4757.73582	Mississippi River	06010203006	60102				G190x			06010203	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17909	17909	F	17909	6689	73.03	73.029999	29.26	0	FORNEY CR	1	0	0	0.57	0.73388	11016.96635	Mississippi River	06010203043	60102				G190x			06010203	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17921	17921	F	17921	6690	5.57	78.599998	29.26	0	FORNEY CR	0	0	1	0.57	0.17998	2701.79923	Mississippi River	06010203043	60102				G190x			06010203	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17912	17912	F	17912	6691	3.83	1896.6399	1688.7	0	TUCKASEGEE R	0	0	1	1.99	0.02007	1051.85913	Mississippi River	06010203001	60102				G190x			06010203	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17911	17911	F	17911	6692	4	1900.6399	1691.67	0	TUCKASEGEE R	0	0	1	2	0.02106	1109.19105	Mississippi River	06010202046	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17931	17931	F	17931	6693	205.44	3841.1201	3447.21	0	LITTLE TENNESSEE R	0	0	1	2.04	0.3422	18385.09505	Mississippi River	06010202011	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17923	17923	F	17923	6694	111.1	111.1	168.92	0	SNOWBIRD CR	1	0	0	1.21	0.60017	19125.72384	Mississippi River	06010204030	60102				G190x			06010204	0.3851078305	0.3813022658	0.0963986001	0.2587833017	0.5617427525
17925	17925	F	17925	6695	8.81	119.91	168.92	0	SNOWBIRD CR	0	0	1	1.21	0.12818	4084.68209	Mississippi River	06010204030	60102				G190x			06010204	0.3851078305	0.3813022658	0.0963986001	0.2587833017	0.5617427525
17926	17926	F	17926	6696	157.51	445.67999	516.14	0	TULULAH CR	0	0	2	1.55	0.14533	5932.78365	Mississippi River	06010204025	60102				G190x			06010204	0.4868250347	0.4873768884	0.0912171378	0.3592735226	0.6505690265
17077	17077	F	17077	6697	30	475.67999	533.8	0	CHEOAH R	0	0	0	1.58	0.18207	7576.17646	Mississippi River	06010204024	60102				G190x			06010204	0.499367011	0.4994548873	0.0928565194	0.3697084765	0.6680054053
17076	17076	F	17076	6698	2.68	513.89001	566.49	0	CHEOAH R	0	0	0	1.62	0.03683	1571.21904	Mississippi River	06010204023	60102				G190x			06010204	0.5019430881	0.5019294809	0.0932200181	0.3715769507	0.6697160315
17074	17074	F	17074	6699	25.71	552.17999	594.3	0	CHEOAH R	0	0	0	1.65	0.11234	4881.85575	Mississippi River	06010204021	60102				G190x			06010204	0.5098830958	0.509543508	0.0943984332	0.3816785063	0.6825465954
17927	17927	F	17927	6700	67.82	67.82	33.08	0	EAGLE CR	1	0	0	0.6	0.79687	12592.06347	Mississippi River	06010202050	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17932	17932	F	17932	6701	10.37	78.190002	33.08	0	EAGLE CR	0	0	1	0.6	0.23145	3657.28385	Mississippi River	06010202050	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17928	17928	F	17928	6702	111.17	111.17	129.98	0	HAZEL CR	1	0	0	1.09	0.60873	17474.73933	Mississippi River	06010202048	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17933	17933	F	17933	6703	21.33	132.5	129.98	0	HAZEL CR	0	0	1	1.09	0.20389	5852.9547	Mississippi River	06010202048	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17930	17930	F	17930	6704	11.21	3984.8301	3600.51	0	LITTLE TENNESSEE R	0	0	1	2.07	0.06518	3553.20514	Mississippi River	06010202010	60102				G190x			06010202	0.4441342369	0.4413638198	0.0988842481	0.3172442042	0.6294823234
17929	17929	F	17929	6705	4.46	4067.48	3645.89	0	LITTLE TENNESSEE R	0	0	2	2.08	0.03081	1687.7746	Mississippi River	06010202001	60102				G190x			06010202	0.5060260699	0.5055704374	0.0947270695	0.3777788937	0.6790805451
17081	17081	F	17081	6706	97.01	4164.4897	3685.79	0	LITTLE TENNESSEE R	0	0	2	2.09	0.30822	16965.70539	Mississippi River	06010204036	60102				G190x			06010204	0.5098830958	0.509543508	0.0943984332	0.3816785063	0.6825465954
17073	17073	F	17073	6707	150.42	4867.0898	4383.96	0	LITTLE TENNESSEE R	0	0	2	2.23	0.38035	22337.98154	Mississippi River	06010204020	60102				G190x			06010204	0.5128736799	0.5126224733	0.0941423642	0.3847097265	0.6845047731
17072	17072	F	17072	6708	53.92	5147.6499	5019.93	0	LITTLE TENNESSEE R	0	0	2	2.34	0.16389	10100.436	Mississippi River	06010204019	60102				G190x			06010204	0.5210953054	0.5210837382	0.0934454132	0.393067988	0.6899004408
17070	17070	F	17070	6709	96.91	5429.27	5111.99	0	LITTLE TENNESSEE R	0	0	0	2.36	0.28816	17910.23066	Mississippi River	06010204017	60102				G190x			06010204	0.524007193	0.5238780529	0.0925981131	0.3976950664	0.6909653484
17069	17069	F	17069	6710	0.57	5585.6797	5171.22	0	LITTLE TENNESSEE R	0	0	0	2.37	0.01427	890.46019	Mississippi River	06010204016	60102				G190x			06010204	0.524151815	0.5240158908	0.0925605931	0.3979256146	0.6908803544
17059	17059	F	17059	6711	63.11	6386	5620.68	0	LITTLE TENNESSEE R	0	0	0	2.44	0.15662	10064.36722	Mississippi River	06010204006	60102				G190x			06010204	0.5257417352	0.5255253373	0.0921771949	0.4004647907	0.6935917135
17058	17058	F	17058	6712	2.61	6502.8398	5616.56	0	LITTLE TENNESSEE R	0	0	0	2.44	0.03098	1990.93817	Mississippi River	06010204005	60102				G190x			06010204	0.526056798	0.525823171	0.0921076063	0.4009689651	0.6937708676
17056	17056	F	17056	6713	4.46	6587.6201	5613.46	0	LITTLE TENNESSEE R	0	0	0	2.44	0.02376	1526.86108	Mississippi River	06010204003	60102				G190x			06010204	0.5262985622	0.526051427	0.0920556529	0.4013560698	0.6939083005
17054	17054	F	17054	6714	86.82	6797.3999	5573.48	0	LITTLE TENNESSEE R	0	0	2	2.43	0.29592	18938.22468	Mississippi River	06010204001	60102				G190x			06010204	0.5976113072	0.5994359669	0.0853836926	0.4742122429	0.7477917591
17934	17934	F	17934	6715	123.35	123.35	77.7	0	BRADLEY CR	1	0	0	0.88	1.04999	24334.77481	Mississippi River	06030003051	60300				G190x			06030003	0.3370813175	0.3301537895	0.0936931147	0.219545474	0.5035838042
17936	17936	F	17936	6716	0.82	124.17	77.7	0	BRADLEY CR	0	0	1	0.88	0.03612	837.22461	Mississippi River	06030003051	60300				G190x			06030003	0.3370813175	0.3301537895	0.0936931147	0.219545474	0.5035838042
17938	17938	F	17938	6717	100.72	675.89996	467.41	0	ELK R	0	0	2	1.49	0.25572	10035.0211	Mississippi River	06030003036	60300				G190x			06030003	0.4838830013	0.4825478398	0.0904918708	0.3574547794	0.6427325326
17940	17940	F	17940	6718	38.36	714.25995	486.84	0	ELK R	0	0	0	1.52	0.14686	5879.10316	Mississippi River	06030003035	60300				G190x			06030003	0.4939135874	0.4921397143	0.0920082161	0.364699965	0.6522099131
17949	17949	F	17949	6719	34.99	749.24994	486.84	0	ELK R	0	0	1	1.52	0.08615	3448.82276	Mississippi River	06030003035	60300				G190x			06030003	0.4939135874	0.4921397143	0.0920082161	0.364699965	0.6522099131
17939	17939	F	17939	6720	98.81	98.809998	74.08	0	ROCK CR	1	0	0	0.86	0.57866	13106.33134	Mississippi River	06030003053	60300				G190x			06030003	0.4939135874	0.4921397143	0.0920082161	0.364699965	0.6522099131
17948	17948	F	17948	6721	5.56	104.37	74.08	0	ROCK CR	0	0	1	0.86	0.04591	1039.79718	Mississippi River	06030003053	60300				G190x			06030003	0.4939135874	0.4921397143	0.0920082161	0.364699965	0.6522099131
